-0.019385
-0.03523
-0.025346
-0.023961
-0.020685
-0.018929
-0.014611
-0.014079
-0.014389
-0.016368
-0.017248
-0.013298
-0.0077786
-0.0045317
-0.007087
-0.011328
-0.013686
-0.017137
-0.022214
-0.029834
-0.04076
-0.05051
-0.054654
-0.055556
-0.058117
-0.064073
-0.068166
-0.065844
-0.058619
-0.050008
-0.044569
-0.042292
-0.039761
-0.035566
-0.033155
-0.036468
-0.040031
-0.04045
-0.041454
-0.043075
-0.042835
-0.03879
-0.033994
-0.032528
-0.036705
-0.046064
-0.055569
-0.060509
-0.057182
-0.047416
-0.031623
-0.016584
-0.010146
-0.011471
-0.016972
-0.020869
-0.023038
-0.026421
-0.031169
-0.033299
-0.034502
-0.038771
-0.044568
-0.048195
-0.047924
-0.04423
-0.040113
-0.036882
-0.034594
-0.032639
-0.027527
-0.019546
-0.011664
-0.0097135
-0.014542
-0.020187
-0.022416
-0.018818
-0.013385
-0.0092639
-0.0054722
-0.002813
-0.0025801
-0.0010697
0.0019425
0.0038443
0.0016234
-0.0046432
-0.012824
-0.021822
-0.028477
-0.034127
-0.037813
-0.038219
-0.036739
-0.034878
-0.034403
-0.034917
-0.035448
-0.034424
-0.03428
-0.035408
-0.037036
-0.039393
-0.04167
-0.045204
-0.045255
-0.04068
-0.036097
-0.031413
-0.028326
-0.030818
-0.036357
-0.039137
-0.036807
-0.031427
-0.022946
-0.013913
-0.0052351
0.002107
0.0054516
0.0039735
-0.0010386
-0.0065605
-0.00852
-0.0080998
-0.0075261
-0.006014
-0.0070663
-0.0072597
-0.0075751
-0.0097132
-0.01302
-0.019629
-0.029099
-0.035299
-0.038162
-0.040086
-0.042153
-0.044918
-0.045725
-0.041659
-0.033604
-0.027526
-0.025033
-0.023703
-0.018556
-0.010678
-0.0022842
0.0054306
0.010634
0.011093
0.011192
0.011571
0.0093907
0.0086413
0.007355
0.0015831
-0.0073026
-0.014135
-0.01502
-0.0087183
-0.00015119
0.0049126
0.0080972
0.0084451
0.001826
-0.010959
-0.024873
-0.035089
-0.040577
-0.042603
-0.042821
-0.043886
-0.043936
-0.040795
-0.037773
-0.034808
-0.030305
-0.023034
-0.01475
-0.0089797
-0.0042962
